transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number,flag_reason,leading_digit,root_cause_category
TXN-002127,2025-09-23,11:10,Tuesday,Procurement,Vendor_051,Equipment,76232.88,50000,,INV-104407,Missing approver,,Data Entry Error
TXN-000640,2025-09-24,16:25,Wednesday,Marketing,Vendor_034,Misc,280.53,25000,,INV-104425,Missing approver,,Data Entry Error
TXN-003308,2025-09-29,16:20,Monday,Finance,Vendor_011,Utilities,380.23,60000,,INV-104509,Missing approver,,Data Entry Error
TXN-001035,2025-09-30,11:02,Tuesday,Finance,Vendor_001,Travel,389.33,60000,,INV-104519,Missing approver,,Data Entry Error
TXN-002496,2025-10-02,11:49,Thursday,Finance,Vendor_047,Consulting,162.21,60000,,INV-104565,Missing approver,,Data Entry Error
TXN-004568,2025-10-06,10:50,Monday,IT,Vendor_011,Misc,115.59,40000,,INV-104604,Missing approver,,Data Entry Error
TXN-002032,2025-10-08,11:12,Wednesday,Operations,Vendor_051,Travel,6630.4,30000,,INV-104637,Missing approver,,Data Entry Error
TXN-002073,2025-10-09,09:05,Thursday,IT,Vendor_037,Misc,-1714.88,40000,,INV-104657,Missing approver,,Data Entry Error
TXN-001445,2025-10-10,15:39,Friday,Finance,Vendor_036,Misc,126.06,60000,,INV-104689,Missing approver,,Data Entry Error
TXN-003105,2025-10-17,15:16,Friday,Operations,Vendor_002,Equipment,16.73,30000,,INV-104792,Missing approver,,Data Entry Error
TXN-003004,2025-10-20,16:35,Monday,Procurement,Vendor_038,Supplies,11.03,50000,,INV-104813,Missing approver,,Data Entry Error
TXN-005824,2025-10-21,10:36,Tuesday,Sales,Vendor_011,Misc,1042.04,20000,,INV-104845,Missing approver,,Data Entry Error
TXN-002146,2025-10-22,10:36,Wednesday,HR,Vendor_046,Supplies,42.66,15000,,INV-104852,Missing approver,,Data Entry Error
TXN-000648,2025-10-28,11:48,Tuesday,HR,Vendor_050,Utilities,116.76,15000,,INV-104966,Missing approver,,Data Entry Error
TXN-002930,2025-11-04,12:30,Tuesday,Marketing,Vendor_002,Misc,513.68,25000,,INV-105070,Missing approver,,Data Entry Error
TXN-005741,2025-11-05,12:18,Wednesday,Procurement,Vendor_009,Supplies,-3751.36,50000,,INV-105083,Missing approver,,Data Entry Error
TXN-004660,2025-11-05,15:57,Wednesday,Sales,Vendor_051,Utilities,2500.0,20000,,INV-105084,Missing approver,,Data Entry Error
TXN-001281,2025-11-06,15:41,Thursday,HR,Vendor_023,Misc,18.79,15000,,INV-105118,Missing approver,,Data Entry Error
TXN-001300,2025-11-19,12:35,Wednesday,Finance,Vendor_048,Misc,8625.75,60000,,INV-105300,Missing approver,,Data Entry Error
TXN-002517,2025-11-19,15:00,Wednesday,Procurement,Vendor_059,Utilities,13.02,50000,,INV-105313,Missing approver,,Data Entry Error
TXN-002456,2025-11-20,13:21,Thursday,Sales,Vendor_013,Equipment,398.29,20000,,INV-105325,Missing approver,,Data Entry Error
TXN-005012,2025-11-20,16:18,Thursday,IT,Vendor_005,Equipment,5558.92,40000,,INV-105329,Missing approver,,Data Entry Error
TXN-001244,2025-11-20,10:56,Thursday,Operations,Vendor_045,Supplies,50.91,30000,,INV-105331,Missing approver,,Data Entry Error
TXN-004428,2025-11-21,11:09,Friday,Operations,Vendor_012,Utilities,119.17,30000,,INV-105356,Missing approver,,Data Entry Error
TXN-002829,2025-11-21,13:32,Friday,Marketing,Vendor_019,Consulting,82710.99,25000,,INV-105357,Missing approver,,Data Entry Error
TXN-003844,2025-11-25,17:17,Tuesday,Sales,Vendor_043,Equipment,125.04,20000,,INV-105403,Missing approver,,Data Entry Error
TXN-004042,2025-11-25,11:32,Tuesday,Procurement,Vendor_044,Software,24.12,50000,,INV-105416,Missing approver,,Data Entry Error
TXN-003697,2025-11-27,09:47,Thursday,Finance,Vendor_001,Software,1102.99,60000,,INV-105461,Missing approver,,Data Entry Error
TXN-001735,2025-12-01,17:55,Monday,Procurement,Vendor_034,Misc,3732.03,50000,,INV-105496,Missing approver,,Data Entry Error
TXN-000795,2025-12-05,12:01,Friday,Sales,Vendor_014,Misc,15.24,20000,,INV-105581,Missing approver,,Data Entry Error
TXN-004815,2025-12-05,17:11,Friday,Procurement,Vendor_035,Consulting,945.9,50000,,INV-105598,Missing approver,,Data Entry Error
TXN-001673,2025-12-09,11:39,Tuesday,Finance,Vendor_028,Software,805.0,60000,,INV-105637,Missing approver,,Data Entry Error
TXN-002642,2025-12-09,12:15,Tuesday,Sales,Vendor_028,Supplies,18.3,20000,,INV-105649,Missing approver,,Data Entry Error
TXN-002440,2025-12-10,15:37,Wednesday,Marketing,Vendor_035,Supplies,416.59,25000,,INV-105667,Missing approver,,Data Entry Error
TXN-000295,2025-12-15,09:31,Monday,Marketing,Vendor_005,Software,786.55,25000,,INV-105756,Missing approver,,Data Entry Error
TXN-003840,2025-12-17,10:09,Wednesday,Operations,Vendor_059,Consulting,62291.88,30000,,INV-105794,Missing approver,,Data Entry Error
TXN-004323,2025-12-19,15:49,Friday,IT,Vendor_021,Misc,120.75,40000,,INV-105823,Missing approver,,Data Entry Error
TXN-003998,2025-12-22,11:04,Monday,Finance,Vendor_038,Supplies,-496.36,60000,,INV-105848,Missing approver,,Data Entry Error
TXN-003335,2025-12-22,15:17,Monday,Finance,Vendor_060,Misc,2195.62,60000,,INV-105853,Missing approver,,Data Entry Error
TXN-001939,2025-12-24,18:50,Wednesday,Marketing,Vendor_006,Utilities,3514.04,25000,,INV-105902,Missing approver,,Data Entry Error
TXN-002599,2025-12-26,17:44,Friday,Procurement,Vendor_019,Supplies,13.97,50000,,INV-105945,Missing approver,,Data Entry Error
TXN-000004,2025-12-30,14:56,Tuesday,IT,Vendor_025,Software,40.51,40000,,INV-105983,Missing approver,,Data Entry Error
TXN-001150,2025-12-30,11:53,Tuesday,Sales,Vendor_025,Travel,312.46,20000,,INV-105986,Missing approver,,Data Entry Error
TXN-003697-D,2025-11-27,09:47,Thursday,Finance,Vendor_001,Software,1102.99,60000,,INV-105461,Missing approver,,Data Entry Error
TXN-000160,2025-01-01,10:05,Wednesday,Marketing,Vendor_053,Supplies,-2944.12,25000,Approver_12,INV-100000,Negative amount,,Data Entry Error
TXN-004276,2025-01-02,15:08,Thursday,Finance,Vendor_003,Consulting,-3355.56,60000,Approver_14,INV-100032,Negative amount,,Data Entry Error
TXN-004296,2025-01-07,11:21,Tuesday,Marketing,Vendor_055,Consulting,-2872.01,25000,Approver_05,INV-100084,Negative amount,,Data Entry Error
TXN-005486,2025-01-13,10:39,Monday,Marketing,Vendor_035,Travel,-1236.09,25000,Approver_09,INV-100192,Negative amount,,Data Entry Error
TXN-002591,2025-01-13,11:59,Monday,Procurement,Vendor_054,Equipment,-1786.71,50000,Approver_13,INV-100207,Negative amount,,Data Entry Error
TXN-005603,2025-01-14,17:51,Tuesday,Finance,Vendor_018,Misc,-1786.01,60000,Approver_15,INV-100212,Negative amount,,Data Entry Error
TXN-001225,2025-01-14,15:39,Tuesday,Procurement,Vendor_022,Supplies,-3829.34,50000,Approver_04,INV-100217,Negative amount,,Data Entry Error
TXN-005784,2025-01-14,10:16,Tuesday,Operations,Vendor_015,Supplies,-1207.75,30000,Approver_04,INV-100224,Negative amount,,Data Entry Error
TXN-003432,2025-01-15,16:58,Wednesday,Finance,Vendor_038,Misc,-1953.08,60000,Approver_09,INV-100234,Negative amount,,Data Entry Error
TXN-002782,2025-01-16,15:00,Thursday,HR,Vendor_059,Travel,-3436.78,15000,Approver_02,INV-100268,Negative amount,,Data Entry Error
TXN-000849,2025-01-17,16:37,Friday,Finance,Vendor_008,Travel,-2884.78,60000,Approver_08,INV-100291,Negative amount,,Data Entry Error
TXN-005391,2025-01-20,15:20,Monday,Procurement,Vendor_032,Utilities,-502.75,50000,Approver_05,INV-100306,Negative amount,,Data Entry Error
TXN-002905,2025-01-30,11:38,Thursday,HR,Vendor_013,Utilities,-1540.07,15000,Approver_07,INV-100486,Negative amount,,Data Entry Error
TXN-000682,2025-02-03,11:03,Monday,HR,Vendor_049,Misc,-3903.22,15000,Approver_13,INV-100552,Negative amount,,Data Entry Error
TXN-001869,2025-02-11,09:04,Tuesday,HR,Vendor_005,Misc,-693.53,15000,Approver_10,INV-100680,Negative amount,,Data Entry Error
TXN-004966,2025-02-12,15:44,Wednesday,Procurement,Vendor_031,Utilities,-4651.26,50000,Approver_05,INV-100700,Negative amount,,Data Entry Error
TXN-004818,2025-02-12,12:40,Wednesday,Sales,Vendor_010,Misc,-3245.23,20000,Approver_07,INV-100708,Negative amount,,Data Entry Error
TXN-004654,2025-02-21,18:29,Friday,Procurement,Vendor_045,Travel,-2323.97,50000,Approver_01,INV-100860,Negative amount,,Data Entry Error
TXN-001597,2025-02-25,10:30,Tuesday,Sales,Vendor_019,Misc,-3859.6,20000,Approver_10,INV-100891,Negative amount,,Data Entry Error
TXN-004833,2025-02-25,14:51,Tuesday,Operations,Vendor_013,Travel,-740.25,30000,Approver_07,INV-100895,Negative amount,,Data Entry Error
TXN-001017,2025-02-26,15:00,Wednesday,Finance,Vendor_010,Consulting,-4074.0,60000,Approver_14,INV-100917,Negative amount,,Data Entry Error
TXN-002445,2025-03-04,14:19,Tuesday,Sales,Vendor_024,Utilities,-1370.69,20000,Approver_07,INV-101033,Negative amount,,Data Entry Error
TXN-003211,2025-03-05,12:15,Wednesday,Finance,Vendor_022,Utilities,-4592.99,60000,Approver_11,INV-101041,Negative amount,,Data Entry Error
TXN-005444,2025-03-11,12:25,Tuesday,IT,Vendor_022,Software,-1739.37,40000,Approver_12,INV-101115,Negative amount,,Data Entry Error
TXN-002520,2025-03-18,09:48,Tuesday,Procurement,Vendor_050,Utilities,-2218.78,50000,Approver_02,INV-101231,Negative amount,,Data Entry Error
TXN-002287,2025-03-18,18:09,Tuesday,Sales,Vendor_014,Equipment,-3288.46,20000,Approver_03,INV-101255,Negative amount,,Data Entry Error
TXN-004844,2025-03-27,13:25,Thursday,Operations,Vendor_019,Misc,-187.11,30000,Approver_14,INV-101428,Negative amount,,Data Entry Error
TXN-003086,2025-04-03,15:33,Thursday,Operations,Vendor_017,Utilities,-1456.53,30000,Approver_03,INV-101528,Negative amount,,Data Entry Error
TXN-000911,2025-04-03,18:58,Thursday,Marketing,Vendor_031,Utilities,-3431.19,25000,Approver_03,INV-101543,Negative amount,,Data Entry Error
TXN-005402,2025-04-04,16:35,Friday,Finance,Vendor_001,Supplies,-3988.2,60000,Approver_05,INV-101561,Negative amount,,Data Entry Error
TXN-002458,2025-04-04,14:34,Friday,Procurement,Vendor_019,Misc,-3845.81,50000,Approver_14,INV-101563,Negative amount,,Data Entry Error
TXN-005828,2025-04-04,12:30,Friday,IT,Vendor_034,Equipment,-4698.84,40000,Approver_01,INV-101570,Negative amount,,Data Entry Error
TXN-005792,2025-04-08,12:57,Tuesday,Operations,Vendor_048,Travel,-4690.2,30000,Approver_06,INV-101617,Negative amount,,Data Entry Error
TXN-005960,2025-04-09,11:58,Wednesday,Operations,Vendor_016,Equipment,-501.77,30000,Approver_06,INV-101641,Negative amount,,Data Entry Error
TXN-000348,2025-04-10,11:01,Thursday,Procurement,Vendor_051,Equipment,-816.4,50000,Approver_15,INV-101679,Negative amount,,Data Entry Error
TXN-001809,2025-04-15,16:44,Tuesday,HR,Vendor_025,Consulting,-2048.3,15000,Approver_08,INV-101736,Negative amount,,Data Entry Error
TXN-004625,2025-04-16,12:42,Wednesday,Marketing,Vendor_024,Software,-4511.39,25000,Approver_04,INV-101770,Negative amount,,Data Entry Error
TXN-001710,2025-04-21,11:57,Monday,HR,Vendor_027,Travel,-643.43,15000,Approver_14,INV-101850,Negative amount,,Data Entry Error
TXN-000078,2025-04-28,15:19,Monday,Finance,Vendor_011,Misc,-3072.57,60000,Approver_06,INV-101959,Negative amount,,Data Entry Error
TXN-002575,2025-04-28,10:40,Monday,Sales,Vendor_001,Consulting,-959.04,20000,Approver_02,INV-101960,Negative amount,,Data Entry Error
TXN-003186,2025-04-29,15:41,Tuesday,Operations,Vendor_002,Software,-244.3,30000,Approver_02,INV-101973,Negative amount,,Data Entry Error
TXN-002425,2025-05-01,11:55,Thursday,IT,Vendor_009,Supplies,-2497.59,40000,Approver_01,INV-102023,Negative amount,,Data Entry Error
TXN-002008,2025-05-02,18:18,Friday,Procurement,Vendor_016,Utilities,-3176.11,50000,Approver_04,INV-102045,Negative amount,,Data Entry Error
TXN-002800,2025-05-08,17:23,Thursday,Operations,Vendor_036,Equipment,-2462.4,30000,Approver_02,INV-102137,Negative amount,,Data Entry Error
TXN-000021,2025-05-08,14:39,Thursday,Procurement,Vendor_007,Software,-4627.23,50000,Approver_14,INV-102149,Negative amount,,Data Entry Error
TXN-002366,2025-05-12,18:31,Monday,Procurement,Vendor_005,Equipment,-4504.83,50000,Approver_10,INV-102198,Negative amount,,Data Entry Error
TXN-000774,2025-05-12,13:09,Monday,Sales,Vendor_041,Consulting,-4217.82,20000,Approver_03,INV-102202,Negative amount,,Data Entry Error
TXN-003699,2025-05-14,14:54,Wednesday,HR,Vendor_008,Utilities,-4922.02,15000,Approver_04,INV-102240,Negative amount,,Data Entry Error
TXN-000557,2025-05-14,15:15,Wednesday,Sales,Vendor_045,Software,-3002.35,20000,Approver_01,INV-102241,Negative amount,,Data Entry Error
TXN-005900,2025-05-16,08:16,Friday,Operations,Vendor_041,Misc,-3174.59,30000,Approver_14,INV-102287,Negative amount,,Data Entry Error
TXN-003309,2025-05-20,13:44,Tuesday,Sales,Vendor_037,Equipment,-384.47,20000,Approver_15,INV-102324,Negative amount,,Data Entry Error
TXN-002088,2025-05-22,13:17,Thursday,IT,Vendor_013,Software,-3415.38,40000,Approver_13,INV-102376,Negative amount,,Data Entry Error
TXN-005032,2025-05-23,12:01,Friday,HR,Vendor_032,Travel,-4704.63,15000,Approver_04,INV-102390,Negative amount,,Data Entry Error
TXN-004903,2025-05-28,16:15,Wednesday,Finance,Vendor_023,Supplies,-367.47,60000,Approver_15,INV-102467,Negative amount,,Data Entry Error
TXN-004341,2025-06-04,09:33,Wednesday,Sales,Vendor_057,Misc,-4678.02,20000,Approver_15,INV-102567,Negative amount,,Data Entry Error
TXN-002537,2025-06-06,12:13,Friday,Procurement,Vendor_037,Consulting,-1275.34,50000,Approver_13,INV-102627,Negative amount,,Data Entry Error
TXN-005240,2025-06-10,08:36,Tuesday,Marketing,Vendor_037,Software,-4575.76,25000,Approver_06,INV-102660,Negative amount,,Data Entry Error
TXN-002614,2025-06-13,09:09,Friday,Procurement,Vendor_050,Travel,-754.37,50000,Approver_03,INV-102733,Negative amount,,Data Entry Error
TXN-000180,2025-06-16,15:10,Monday,HR,Vendor_045,Utilities,-3635.48,15000,Approver_10,INV-102746,Negative amount,,Data Entry Error
TXN-005237,2025-06-18,09:16,Wednesday,IT,Vendor_026,Misc,-1963.91,40000,Approver_11,INV-102778,Negative amount,,Data Entry Error
TXN-002394,2025-06-18,15:16,Wednesday,HR,Vendor_024,Misc,-3255.22,15000,Approver_10,INV-102775,Negative amount,,Data Entry Error
TXN-004711,2025-06-23,11:34,Monday,Operations,Vendor_014,Equipment,-2647.35,30000,Approver_09,INV-102865,Negative amount,,Data Entry Error
TXN-001042,2025-06-25,09:23,Wednesday,Sales,Vendor_050,Equipment,-2506.29,20000,Approver_05,INV-102904,Negative amount,,Data Entry Error
TXN-005493,2025-07-01,10:43,Tuesday,Finance,Vendor_049,Equipment,-3941.3,60000,Approver_01,INV-103011,Negative amount,,Data Entry Error
TXN-004945,2025-07-01,11:39,Tuesday,Procurement,Vendor_029,Consulting,-4211.47,50000,Approver_14,INV-103013,Negative amount,,Data Entry Error
TXN-004463,2025-07-02,08:16,Wednesday,Finance,Vendor_023,Supplies,-3282.06,60000,Approver_15,INV-103033,Negative amount,,Data Entry Error
TXN-000869,2025-07-08,18:49,Tuesday,Marketing,Vendor_048,Misc,-2856.81,25000,Approver_02,INV-103106,Negative amount,,Data Entry Error
TXN-005970,2025-07-18,17:25,Friday,HR,Vendor_027,Equipment,-4232.33,15000,Approver_05,INV-103279,Negative amount,,Data Entry Error
TXN-003428,2025-07-21,16:40,Monday,Marketing,Vendor_031,Travel,-3934.95,25000,Approver_09,INV-103319,Negative amount,,Data Entry Error
TXN-005529,2025-07-24,17:04,Thursday,HR,Vendor_030,Utilities,-4965.56,15000,Approver_10,INV-103373,Negative amount,,Data Entry Error
TXN-003036,2025-08-05,10:55,Tuesday,Operations,Vendor_014,Software,-4207.92,30000,Approver_03,INV-103576,Negative amount,,Data Entry Error
TXN-000133,2025-08-12,16:27,Tuesday,Procurement,Vendor_027,Travel,-4689.28,50000,Approver_04,INV-103688,Negative amount,,Data Entry Error
TXN-001094,2025-08-12,11:02,Tuesday,Marketing,Vendor_021,Supplies,-3316.11,25000,Approver_15,INV-103699,Negative amount,,Data Entry Error
TXN-003744,2025-08-13,11:39,Wednesday,HR,Vendor_043,Supplies,-1193.66,15000,Approver_14,INV-103709,Negative amount,,Data Entry Error
TXN-003782,2025-08-21,15:08,Thursday,Sales,Vendor_024,Misc,-645.45,20000,Approver_13,INV-103870,Negative amount,,Data Entry Error
TXN-003261,2025-08-26,08:53,Tuesday,Procurement,Vendor_007,Misc,-1483.71,50000,Approver_15,INV-103942,Negative amount,,Data Entry Error
TXN-001697,2025-08-26,11:28,Tuesday,Procurement,Vendor_030,Software,-2737.79,50000,Approver_01,INV-103949,Negative amount,,Data Entry Error
TXN-002792,2025-08-27,15:48,Wednesday,Finance,Vendor_001,Misc,-247.43,60000,Approver_14,INV-103968,Negative amount,,Data Entry Error
TXN-000076,2025-09-04,09:30,Thursday,Sales,Vendor_015,Utilities,-2019.39,20000,Approver_12,INV-104107,Negative amount,,Data Entry Error
TXN-004421,2025-09-09,12:41,Tuesday,Operations,Vendor_030,Misc,-185.63,30000,Approver_04,INV-104166,Negative amount,,Data Entry Error
TXN-004239,2025-09-10,11:14,Wednesday,Finance,Vendor_048,Utilities,-371.09,60000,Approver_06,INV-104190,Negative amount,,Data Entry Error
TXN-004148,2025-09-10,12:48,Wednesday,HR,Vendor_042,Consulting,-4707.02,15000,Approver_05,INV-104206,Negative amount,,Data Entry Error
TXN-005138,2025-09-24,14:48,Wednesday,Sales,Vendor_055,Travel,-871.47,20000,Approver_04,INV-104420,Negative amount,,Data Entry Error
TXN-005366,2025-09-25,10:18,Thursday,Sales,Vendor_007,Consulting,-3590.08,20000,Approver_03,INV-104457,Negative amount,,Data Entry Error
TXN-003126,2025-09-26,16:21,Friday,Marketing,Vendor_041,Software,-721.3,25000,Approver_04,INV-104462,Negative amount,,Data Entry Error
TXN-001015,2025-09-29,09:52,Monday,Operations,Vendor_012,Equipment,-4663.12,30000,Approver_05,INV-104499,Negative amount,,Data Entry Error
TXN-002470,2025-10-03,16:52,Friday,Sales,Vendor_039,Supplies,-482.43,20000,Approver_09,INV-104578,Negative amount,,Data Entry Error
TXN-003248,2025-10-03,15:55,Friday,Sales,Vendor_044,Travel,-1142.17,20000,Approver_12,INV-104598,Negative amount,,Data Entry Error
TXN-003835,2025-10-07,08:04,Tuesday,HR,Vendor_010,Supplies,-3784.73,15000,Approver_12,INV-104623,Negative amount,,Data Entry Error
TXN-002073,2025-10-09,09:05,Thursday,IT,Vendor_037,Misc,-1714.88,40000,,INV-104657,Negative amount,,Data Entry Error
TXN-000845,2025-10-16,10:15,Thursday,Procurement,Vendor_042,Software,-3066.87,50000,Approver_14,INV-104783,Negative amount,,Data Entry Error
TXN-005070,2025-10-17,15:03,Friday,Finance,Vendor_023,Software,-2465.78,60000,Approver_10,INV-104793,Negative amount,,Data Entry Error
TXN-004935,2025-10-20,17:53,Monday,Marketing,Vendor_040,Supplies,-2995.73,25000,Approver_02,INV-104808,Negative amount,,Data Entry Error
TXN-004716,2025-10-20,16:39,Monday,Marketing,Vendor_021,Supplies,-3964.02,25000,Approver_11,INV-104812,Negative amount,,Data Entry Error
TXN-001380,2025-10-23,14:40,Thursday,Operations,Vendor_004,Utilities,-1100.02,30000,Approver_13,INV-104886,Negative amount,,Data Entry Error
TXN-003210,2025-10-24,15:25,Friday,IT,Vendor_054,Software,-1991.81,40000,Approver_12,INV-104905,Negative amount,,Data Entry Error
TXN-004790,2025-10-29,17:12,Wednesday,HR,Vendor_049,Software,-4944.91,15000,Approver_01,INV-104982,Negative amount,,Data Entry Error
TXN-005835,2025-10-31,12:16,Friday,IT,Vendor_032,Utilities,-2030.43,40000,Approver_15,INV-105025,Negative amount,,Data Entry Error
TXN-005741,2025-11-05,12:18,Wednesday,Procurement,Vendor_009,Supplies,-3751.36,50000,,INV-105083,Negative amount,,Data Entry Error
TXN-005755,2025-11-06,12:31,Thursday,IT,Vendor_029,Equipment,-4681.23,40000,Approver_01,INV-105106,Negative amount,,Data Entry Error
TXN-002053,2025-11-06,09:46,Thursday,Marketing,Vendor_028,Misc,-375.17,25000,Approver_03,INV-105109,Negative amount,,Data Entry Error
TXN-004622,2025-11-07,18:37,Friday,HR,Vendor_011,Travel,-4970.51,15000,Approver_09,INV-105127,Negative amount,,Data Entry Error
TXN-001537,2025-11-11,18:11,Tuesday,IT,Vendor_039,Travel,-2152.18,40000,Approver_12,INV-105172,Negative amount,,Data Entry Error
TXN-004645,2025-11-20,17:20,Thursday,Operations,Vendor_032,Software,-2644.89,30000,Approver_03,INV-105322,Negative amount,,Data Entry Error
TXN-001391,2025-11-24,15:07,Monday,Finance,Vendor_033,Software,-4564.72,60000,Approver_05,INV-105386,Negative amount,,Data Entry Error
