transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number
TXN-001887,2025-01-15,11:43,Wednesday,HR,Vendor_006,Consulting,210.81,15000,Approver_03,INV-100240
TXN-000768,2025-01-15,14:07,Wednesday,HR,Vendor_053,Consulting,23084.61,15000,Approver_06,INV-100241
TXN-004720,2025-01-15,16:09,Wednesday,Finance,Vendor_035,Misc,739.18,60000,Approver_14,INV-100242
TXN-005155,2025-01-15,10:59,Wednesday,Marketing,Vendor_021,Equipment,362.51,25000,Approver_01,INV-100243
TXN-004725,2025-01-15,09:50,Wednesday,Operations,Vendor_012,Software,3670.53,30000,Approver_07,INV-100244
TXN-005935,2025-01-15,14:15,Wednesday,Sales,Vendor_002,Travel,2847.63,20000,Approver_04,INV-100245
TXN-000117,2025-01-15,16:03,Wednesday,Operations,Vendor_002,Misc,2083.3,30000,Approver_13,INV-100246
TXN-004727,2025-01-15,15:19,Wednesday,IT,Vendor_021,Travel,4540.03,40000,Approver_10,INV-100247
TXN-000965,2025-01-15,12:03,Wednesday,Finance,Vendor_057,Software,6733.06,60000,Approver_15,INV-100248
TXN-001358,2025-01-15,11:37,Wednesday,Operations,Vendor_034,Equipment,173.09,30000,Approver_07,INV-100249
TXN-003178,2025-01-15,10:37,Wednesday,Procurement,Vendor_010,Utilities,563.86,50000,Approver_04,INV-100250
TXN-005378,2025-01-15,17:51,Wednesday,Marketing,Vendor_033,Supplies,7317.68,25000,Approver_03,INV-100251
TXN-000301,2025-01-16,12:37,Thursday,Marketing,Vendor_045,Supplies,758.85,25000,Approver_13,INV-100252
TXN-001067,2025-01-16,10:59,Thursday,Finance,Vendor_031,Supplies,47.12,60000,Approver_11,INV-100253
TXN-001800,2025-01-16,11:34,Thursday,IT,Vendor_054,Software,18.17,40000,Approver_02,INV-100254
TXN-001695,2025-01-16,14:35,Thursday,HR,Vendor_057,Travel,553.08,15000,Approver_11,INV-100255
TXN-001720,2025-01-16,16:18,Thursday,Finance,Vendor_020,Supplies,335.03,60000,Approver_04,INV-100256
TXN-003302,2025-01-16,08:12,Thursday,Finance,Vendor_050,Consulting,72.0,60000,Approver_13,INV-100257
TXN-001677,2025-01-16,18:58,Thursday,Finance,Vendor_008,Utilities,116.73,60000,Approver_02,INV-100254
TXN-002261,2025-01-16,17:13,Thursday,IT,Vendor_033,Misc,18.97,40000,Approver_06,INV-100259
TXN-001071,2025-01-16,13:35,Thursday,Operations,Vendor_005,Travel,110.51,30000,Approver_06,INV-100260
TXN-001110,2025-01-16,12:01,Thursday,Operations,Vendor_036,Utilities,785.98,30000,Approver_10,INV-100261
TXN-002302,2025-01-16,12:41,Thursday,Finance,Vendor_038,Consulting,167.38,60000,Approver_13,INV-100262
TXN-003815,2025-01-16,16:05,Thursday,IT,Vendor_050,Consulting,494.38,40000,Approver_01,INV-100263
TXN-004333,2025-01-16,16:20,Thursday,IT,Vendor_017,Software,428.38,40000,Approver_05,INV-100264
TXN-000683,2025-01-16,14:11,Thursday,IT,Vendor_006,Consulting,470.29,40000,Approver_01,INV-100265
TXN-002795,2025-01-16,12:40,Thursday,Sales,Vendor_057,Travel,189.99,20000,Approver_11,INV-100266
TXN-000720,2025-01-16,09:18,Thursday,Operations,Vendor_026,Misc,105.58,30000,Approver_13,INV-100267
TXN-002782,2025-01-16,15:00,Thursday,HR,Vendor_059,Travel,-3436.78,15000,Approver_02,INV-100268
TXN-000354,2025-01-16,09:47,Thursday,IT,Vendor_013,Utilities,767.3,40000,Approver_04,INV-100269
TXN-003701,2025-01-16,13:58,Thursday,Marketing,Vendor_020,Consulting,99680.36,25000,Approver_07,INV-100270
TXN-002006,2025-01-16,10:18,Thursday,Marketing,Vendor_021,Equipment,894.4,25000,Approver_14,INV-100271
TXN-002904,2025-01-16,17:33,Thursday,Procurement,Vendor_042,Utilities,6643.39,50000,Approver_09,INV-100272
TXN-005593,2025-01-16,17:52,Thursday,IT,Vendor_021,Travel,480.49,40000,Approver_11,INV-100273
TXN-003434,2025-01-16,16:22,Thursday,Finance,Vendor_006,Utilities,1474.55,60000,,INV-100274
TXN-004633,2025-01-16,12:19,Thursday,Procurement,Vendor_007,Travel,614.63,50000,Approver_12,INV-100275
TXN-000470,2025-01-16,18:45,Thursday,Marketing,Vendor_029,Software,208.94,25000,Approver_01,INV-100276
TXN-004601,2025-01-16,16:06,Thursday,HR,Vendor_027,Equipment,15.99,15000,Approver_11,INV-100277
TXN-002074,2025-01-17,09:56,Friday,Operations,Vendor_007,Travel,87.44,30000,Approver_10,INV-100278
TXN-005386,2025-01-17,16:34,Friday,Procurement,Vendor_002,Supplies,49361.69,50000,Approver_14,INV-100279
TXN-005735,2025-01-17,17:05,Friday,Operations,Vendor_040,Supplies,8655.09,30000,Approver_06,INV-100280
TXN-005399,2025-01-17,15:09,Friday,Finance,Vendor_045,Consulting,501.98,60000,Approver_11,INV-100281
TXN-002192,2025-01-17,17:17,Friday,Sales,Vendor_017,Utilities,13.71,20000,Approver_10,INV-100282
TXN-002243,2025-01-17,11:55,Friday,IT,Vendor_003,Supplies,23.25,40000,Approver_11,INV-100283
TXN-003047,2025-01-17,11:28,Friday,Procurement,Vendor_057,Misc,96.14,50000,Approver_02,INV-100284
TXN-000826,2025-01-17,14:29,Friday,Sales,Vendor_046,Travel,41.65,20000,Approver_03,INV-100285
TXN-004355,2025-01-17,15:44,Friday,IT,Vendor_041,Travel,45.3,40000,Approver_04,INV-100286
TXN-001669,2025-01-17,13:03,Friday,Sales,Vendor_035,Supplies,93103.96,20000,Approver_09,INV-100287
TXN-002068,2025-01-17,11:49,Friday,Marketing,Vendor_021,Software,86.02,25000,Approver_04,INV-100288
TXN-003135,2025-01-17,09:00,Friday,Procurement,Vendor_003,Misc,3375.21,50000,Approver_05,INV-100289
TXN-003423,2025-01-17,10:44,Friday,Procurement,Vendor_037,Utilities,12.38,50000,Approver_02,INV-100290
TXN-000849,2025-01-17,16:37,Friday,Finance,Vendor_008,Travel,-2884.78,60000,Approver_08,INV-100291
TXN-002573,2025-01-17,18:24,Friday,Procurement,Vendor_015,Equipment,1764.44,50000,Approver_04,INV-100292
TXN-001976,2025-01-17,11:57,Friday,IT,Vendor_044,Software,1523.05,40000,Approver_10,INV-100293
TXN-001593,2025-01-17,09:44,Friday,Finance,Vendor_031,Consulting,115.7,60000,Approver_02,INV-100294
TXN-000671,2025-01-17,17:39,Friday,HR,Vendor_022,Misc,164.29,15000,Approver_02,INV-100295
TXN-002119,2025-01-17,18:24,Friday,Marketing,Vendor_048,Equipment,1103.45,25000,Approver_01,INV-100296
TXN-003301,2025-01-20,12:51,Monday,Procurement,Vendor_032,Travel,41.86,50000,Approver_03,INV-100297
TXN-002579,2025-01-20,17:16,Monday,Finance,Vendor_055,Equipment,30757.73,60000,Approver_13,INV-100298
TXN-004402,2025-01-20,16:55,Monday,Marketing,Vendor_048,Travel,542.19,25000,Approver_08,INV-100299
TXN-000152,2025-01-20,13:49,Monday,Finance,Vendor_036,Supplies,3790.32,60000,Approver_05,INV-100300
TXN-000374,2025-01-20,18:58,Monday,Sales,Vendor_004,Consulting,15000.0,20000,Approver_08,INV-100301
TXN-000103,2025-01-20,15:37,Monday,Sales,Vendor_022,Software,2305.46,20000,Approver_03,INV-100302
TXN-004662,2025-01-20,16:48,Monday,IT,Vendor_058,Misc,732.58,40000,Approver_03,INV-100303
TXN-004326,2025-01-20,15:09,Monday,IT,Vendor_015,Consulting,23.38,40000,Approver_10,INV-100304
TXN-000766,2025-01-20,16:01,Monday,Finance,Vendor_022,Misc,17.2,60000,Approver_09,INV-100305
TXN-005391,2025-01-20,15:20,Monday,Procurement,Vendor_032,Utilities,-502.75,50000,Approver_05,INV-100306
TXN-002652,2025-01-20,15:43,Monday,Operations,Vendor_054,Travel,10106.49,30000,Approver_06,INV-100307
TXN-002793,2025-01-20,16:42,Monday,IT,Vendor_051,Misc,53.91,40000,Approver_10,INV-100308
TXN-005277,2025-01-20,18:37,Monday,Sales,Vendor_001,Misc,19465.21,20000,Approver_07,INV-100309
TXN-005265,2025-01-20,10:20,Monday,HR,Vendor_055,Consulting,19657.68,15000,Approver_13,INV-100310
TXN-002085,2025-01-20,16:27,Monday,Marketing,Vendor_004,Travel,18407.41,25000,Approver_05,INV-100311
TXN-000619,2025-01-20,11:49,Monday,Sales,Vendor_023,Consulting,358.08,20000,Approver_13,INV-100312
TXN-005791,2025-01-20,14:14,Monday,Marketing,Vendor_012,Consulting,1740.08,25000,Approver_10,INV-100313
TXN-004888,2025-01-21,15:36,Tuesday,Procurement,Vendor_006,Consulting,3019.56,50000,Approver_05,INV-100314
TXN-001852,2025-01-21,10:55,Tuesday,HR,Vendor_022,Equipment,2500.0,15000,Approver_06,INV-100315
TXN-005745,2025-01-21,16:27,Tuesday,Sales,Vendor_029,Travel,846.11,20000,Approver_14,INV-100316
TXN-000904,2025-01-21,10:22,Tuesday,Marketing,Vendor_034,Equipment,6329.25,25000,Approver_04,INV-100317
TXN-001524,2025-01-21,17:02,Tuesday,Marketing,Vendor_046,Equipment,45.33,25000,Approver_04,INV-100318
TXN-004231,2025-01-21,11:50,Tuesday,Finance,Vendor_053,Software,2927.51,60000,Approver_11,INV-100319
TXN-003236,2025-01-21,09:01,Tuesday,HR,Vendor_015,Travel,12.02,15000,Approver_11,INV-100320
TXN-005083,2025-01-21,15:08,Tuesday,Marketing,Vendor_016,Misc,56.18,25000,Approver_05,INV-100321
TXN-000597,2025-01-21,17:15,Tuesday,IT,Vendor_005,Equipment,32281.9,40000,Approver_06,INV-100322
TXN-000451,2025-01-21,16:26,Tuesday,Marketing,Vendor_022,Supplies,35270.76,25000,Approver_15,INV-100323
TXN-002507,2025-01-21,15:35,Tuesday,Sales,Vendor_023,Supplies,62.61,20000,Approver_13,INV-100324
TXN-004170,2025-01-21,14:18,Tuesday,Operations,Vendor_024,Software,12688.64,30000,Approver_10,INV-100325
TXN-002058,2025-01-21,10:26,Tuesday,HR,Vendor_048,Utilities,2314.39,15000,Approver_12,INV-100326
TXN-002570,2025-01-21,08:27,Tuesday,Procurement,Vendor_009,Consulting,12.35,50000,Approver_09,INV-100327
TXN-000299,2025-01-21,13:18,Tuesday,Finance,Vendor_041,Consulting,111.73,60000,Approver_07,INV-100328
TXN-003167,2025-01-21,15:11,Tuesday,Procurement,Vendor_049,Supplies,249.54,50000,Approver_07,INV-100329
TXN-004829,2025-01-21,10:48,Tuesday,Finance,Vendor_030,Software,522.68,60000,Approver_04,INV-100330
TXN-002124,2025-01-21,14:03,Tuesday,HR,Vendor_060,Travel,2658.8,15000,Approver_14,INV-100331
TXN-000506,2025-01-21,15:47,Tuesday,Sales,Vendor_017,Software,27.58,20000,Approver_06,INV-100332
TXN-001424,2025-01-21,10:08,Tuesday,Operations,Vendor_042,Software,4394.24,30000,Approver_08,INV-100333
TXN-002500,2025-01-21,14:05,Tuesday,Sales,Vendor_010,Equipment,5000.0,20000,Approver_10,INV-100334
TXN-004408,2025-01-21,10:13,Tuesday,Finance,Vendor_052,Utilities,52.4,60000,Approver_09,INV-100335
TXN-004040,2025-01-21,13:40,Tuesday,Finance,Vendor_006,Supplies,131.16,60000,Approver_05,INV-100336
TXN-004855,2025-01-21,17:54,Tuesday,Procurement,Vendor_056,Travel,135.74,50000,Approver_14,INV-100337
TXN-000171,2025-01-21,10:54,Tuesday,HR,Vendor_015,Software,1178.37,15000,Approver_04,INV-100338
TXN-004384,2025-01-21,14:59,Tuesday,Operations,Vendor_001,Misc,89.82,30000,Approver_08,INV-100339
TXN-004394,2025-01-21,16:15,Tuesday,IT,Vendor_024,Utilities,903.02,40000,Approver_07,INV-100340
TXN-000962,2025-01-21,15:39,Tuesday,Procurement,Vendor_057,Supplies,12442.51,50000,Approver_11,INV-100341
TXN-000277,2025-01-21,18:38,Tuesday,Operations,Vendor_047,Supplies,146.3,30000,Approver_13,INV-100342
TXN-002529,2025-01-22,15:41,Wednesday,Sales,Vendor_024,Travel,18536.69,20000,Approver_08,INV-100343
TXN-003453,2025-01-22,09:25,Wednesday,Marketing,Vendor_014,Utilities,230.85,25000,Approver_11,INV-100344
TXN-002488,2025-01-22,10:24,Wednesday,Finance,Vendor_017,Misc,402.31,60000,Approver_06,INV-100345
TXN-004229,2025-01-22,17:18,Wednesday,Operations,Vendor_053,Utilities,20.64,30000,Approver_13,INV-100346
TXN-000211,2025-01-22,14:12,Wednesday,Procurement,Vendor_015,Consulting,13.54,50000,Approver_11,INV-100347
TXN-000616,2025-01-22,11:54,Wednesday,IT,Vendor_039,Equipment,6547.75,40000,Approver_05,INV-100348
TXN-001354,2025-01-22,11:53,Wednesday,Finance,Vendor_057,Travel,4786.14,60000,Approver_10,INV-100349
TXN-005768,2025-01-22,15:45,Wednesday,Marketing,Vendor_042,Equipment,21.02,25000,Approver_05,INV-100350
TXN-002847,2025-01-22,16:32,Wednesday,Operations,Vendor_027,Supplies,148.07,30000,Approver_01,INV-100351
TXN-000232,2025-01-22,16:01,Wednesday,Marketing,Vendor_024,Misc,72.78,25000,Approver_07,INV-100352
TXN-004457,2025-01-22,15:24,Wednesday,Sales,Vendor_040,Equipment,431.37,20000,Approver_02,INV-100353
TXN-001369,2025-01-22,11:09,Wednesday,Marketing,Vendor_010,Equipment,75.64,25000,Approver_11,INV-100354
TXN-000134,2025-01-22,15:58,Wednesday,Operations,Vendor_035,Software,9775.71,30000,Approver_12,INV-100355
TXN-005296,2025-01-22,16:20,Wednesday,Operations,Vendor_038,Consulting,152.46,30000,Approver_14,INV-100356
TXN-004916,2025-01-22,10:20,Wednesday,HR,Vendor_002,Equipment,3179.01,15000,Approver_07,INV-100357
TXN-004942,2025-01-22,09:14,Wednesday,Procurement,Vendor_012,Travel,12.32,50000,Approver_14,INV-100358
TXN-003795,2025-01-22,16:57,Wednesday,HR,Vendor_058,Travel,1076.46,15000,Approver_05,INV-100359
TXN-001633,2025-01-22,16:18,Wednesday,IT,Vendor_045,Supplies,12208.96,40000,Approver_10,INV-100360
TXN-005456,2025-01-22,10:12,Wednesday,Procurement,Vendor_037,Equipment,7183.63,50000,Approver_11,INV-100361
TXN-004064,2025-01-22,12:17,Wednesday,IT,Vendor_059,Travel,343.13,40000,Approver_06,INV-100362
TXN-004730,2025-01-22,15:33,Wednesday,HR,Vendor_050,Software,86.98,15000,Approver_15,INV-100363
TXN-004067,2025-01-22,17:12,Wednesday,HR,Vendor_048,Equipment,20067.3,15000,Approver_03,INV-100364
TXN-001009,2025-01-22,16:44,Wednesday,Finance,Vendor_033,Utilities,6046.77,60000,Approver_12,INV-100365
TXN-005469,2025-01-22,10:15,Wednesday,Marketing,Vendor_039,Equipment,13.41,25000,Approver_05,INV-100366
TXN-004806,2025-01-22,11:18,Wednesday,Procurement,Vendor_027,Equipment,5000.0,50000,Approver_09,INV-100367
TXN-004584,2025-01-22,10:33,Wednesday,Procurement,Vendor_051,Supplies,97.84,50000,Approver_12,INV-100368
TXN-005904,2025-01-22,14:04,Wednesday,IT,Vendor_050,Software,550.2,40000,Approver_15,INV-100369
TXN-000978,2025-01-23,08:18,Thursday,Sales,Vendor_055,Misc,13675.17,20000,Approver_02,INV-100370
TXN-003889,2025-01-23,08:56,Thursday,Operations,Vendor_048,Equipment,37.83,30000,Approver_04,INV-100371
TXN-003026,2025-01-23,12:25,Thursday,Procurement,Vendor_053,Equipment,6611.24,50000,Approver_01,INV-100372
TXN-003152,2025-01-23,15:48,Thursday,HR,Vendor_053,Supplies,240.26,15000,Approver_07,INV-100373
TXN-001837,2025-01-23,16:51,Thursday,IT,Vendor_053,Consulting,4011.38,40000,Approver_03,INV-100374
TXN-005702,2025-01-23,16:26,Thursday,IT,Vendor_045,Utilities,36811.01,40000,Approver_03,INV-100375
TXN-003399,2025-01-23,14:56,Thursday,Marketing,Vendor_041,Consulting,15.47,25000,Approver_10,INV-100376
TXN-004869,2025-01-23,09:07,Thursday,Marketing,Vendor_018,Equipment,8994.25,25000,Approver_01,INV-100377
TXN-004412,2025-01-23,16:42,Thursday,Procurement,Vendor_060,Travel,96263.16,50000,Approver_14,INV-100378
TXN-004198,2025-01-23,14:48,Thursday,Sales,Vendor_014,Misc,2119.21,20000,Approver_08,INV-100379
TXN-002417,2025-01-23,12:30,Thursday,Procurement,Vendor_059,Misc,707.47,50000,Approver_03,INV-100380
TXN-002577,2025-01-23,15:13,Thursday,Operations,Vendor_044,Software,1341.43,30000,Approver_13,INV-100381
TXN-003498,2025-01-23,15:37,Thursday,Marketing,Vendor_048,Software,152.81,25000,Approver_07,INV-100382
TXN-005501,2025-01-23,15:15,Thursday,Operations,Vendor_041,Travel,85.87,30000,Approver_04,INV-100383
TXN-002940,2025-01-23,13:26,Thursday,Marketing,Vendor_006,Consulting,132.44,25000,Approver_08,INV-100384
TXN-004992,2025-01-23,22:01,Thursday,Finance,Vendor_060,Misc,360.28,60000,Approver_02,INV-100385
TXN-000563,2025-01-23,16:08,Thursday,HR,Vendor_057,Consulting,157.21,15000,Approver_05,INV-100386
TXN-001191,2025-01-23,13:18,Thursday,Sales,Vendor_027,Misc,27.25,20000,Approver_14,INV-100387
TXN-005111,2025-01-23,16:01,Thursday,Operations,Vendor_051,Travel,618.0,30000,Approver_13,INV-100388
TXN-005007,2025-01-23,10:59,Thursday,Marketing,Vendor_043,Supplies,847.44,25000,Approver_01,INV-100389
TXN-004999,2025-01-24,15:23,Friday,IT,Vendor_018,Travel,95592.46,40000,Approver_08,INV-100390
TXN-002605,2025-01-24,11:08,Friday,Sales,Vendor_050,Equipment,513.64,20000,Approver_08,INV-100391
TXN-002803,2025-01-24,15:54,Friday,Finance,Vendor_017,Software,5000.0,60000,Approver_12,INV-100392
TXN-002576,2025-01-24,09:10,Friday,Marketing,Vendor_059,Software,147.56,25000,Approver_09,INV-100393
TXN-003049,2025-01-24,10:18,Friday,HR,Vendor_030,Supplies,497.82,15000,Approver_04,INV-100394
TXN-002147,2025-01-24,13:47,Friday,IT,Vendor_056,Supplies,12.71,40000,Approver_01,INV-100395
TXN-001343,2025-01-24,15:36,Friday,Operations,Vendor_052,Utilities,2614.91,30000,Approver_03,INV-100396
TXN-000305,2025-01-24,15:24,Friday,Operations,Vendor_016,Misc,33039.41,30000,Approver_04,INV-100397
TXN-004127,2025-01-24,13:19,Friday,HR,Vendor_003,Software,16.5,15000,Approver_06,INV-100398
TXN-003673,2025-01-24,14:02,Friday,IT,Vendor_040,Travel,47.09,40000,Approver_08,INV-100399
TXN-003324,2025-01-24,10:45,Friday,Finance,Vendor_033,Consulting,327.82,60000,Approver_10,INV-100400
TXN-003344,2025-01-24,14:50,Friday,Operations,Vendor_025,Utilities,676.54,30000,Approver_05,INV-100401
TXN-004052,2025-01-24,15:40,Friday,Finance,Vendor_056,Utilities,804.91,60000,Approver_09,INV-100402
TXN-001970,2025-01-24,18:19,Friday,Operations,Vendor_025,Equipment,125.57,30000,Approver_10,INV-100403
TXN-003883,2025-01-24,10:02,Friday,Marketing,Vendor_050,Utilities,162.51,25000,Approver_15,INV-100404
TXN-003878,2025-01-24,10:47,Friday,Marketing,Vendor_007,Consulting,23907.72,25000,Approver_10,INV-100405
TXN-002270,2025-01-24,18:41,Friday,Sales,Vendor_036,Equipment,8978.75,20000,Approver_06,INV-100406
TXN-004297,2025-01-24,16:50,Friday,IT,Vendor_013,Equipment,1062.87,40000,Approver_09,INV-100407
TXN-002503,2025-01-26,08:18,Sunday,IT,Vendor_022,Utilities,116.22,40000,Approver_12,INV-100408
TXN-002254,2025-01-26,14:51,Sunday,Marketing,Vendor_009,Utilities,17.52,25000,Approver_02,INV-100409
TXN-005359,2025-01-27,16:39,Monday,HR,Vendor_034,Utilities,198.74,15000,Approver_04,INV-100410
TXN-000137,2025-01-27,17:43,Monday,IT,Vendor_006,Consulting,53.86,40000,Approver_05,INV-100411
TXN-003662,2025-01-27,13:08,Monday,HR,Vendor_041,Misc,45.99,15000,Approver_14,INV-100412
TXN-005460,2025-01-27,10:03,Monday,Operations,Vendor_034,Software,22.15,30000,Approver_12,INV-100413
TXN-004115,2025-01-27,11:05,Monday,HR,Vendor_001,Misc,34.06,15000,Approver_15,INV-100410
TXN-001192,2025-01-27,15:32,Monday,Operations,Vendor_031,Utilities,936.05,30000,Approver_03,INV-100415
TXN-001188,2025-01-27,17:10,Monday,Finance,Vendor_053,Utilities,67.09,60000,Approver_14,INV-100416
TXN-003678,2025-01-27,15:56,Monday,Operations,Vendor_050,Consulting,392.99,30000,Approver_03,INV-100417
TXN-004679,2025-01-27,15:30,Monday,Procurement,Vendor_053,Software,10.08,50000,Approver_07,INV-100418
TXN-001146,2025-01-27,16:51,Monday,Marketing,Vendor_024,Software,773.91,25000,Approver_06,INV-100419
TXN-001143,2025-01-27,18:15,Monday,Operations,Vendor_014,Utilities,10000.0,30000,Approver_14,INV-100420
TXN-003715,2025-01-27,14:11,Monday,HR,Vendor_009,Software,2361.2,15000,Approver_12,INV-100421
TXN-000824,2025-01-27,16:57,Monday,IT,Vendor_035,Equipment,12.53,40000,Approver_09,INV-100422
TXN-005418,2025-01-27,15:32,Monday,Marketing,Vendor_031,Supplies,963.18,25000,Approver_11,INV-100423
TXN-004014,2025-01-27,17:40,Monday,Finance,Vendor_042,Travel,15000.0,60000,Approver_04,INV-100424
TXN-003995,2025-01-27,17:34,Monday,Sales,Vendor_013,Utilities,14.98,20000,Approver_15,INV-100425
TXN-003118,2025-01-27,11:20,Monday,Marketing,Vendor_001,Software,32.3,25000,Approver_05,INV-100426
TXN-003897,2025-01-27,11:42,Monday,IT,Vendor_044,Software,221.43,40000,Approver_05,INV-100427
TXN-000182,2025-01-27,15:07,Monday,Operations,Vendor_022,Utilities,4475.87,30000,Approver_13,INV-100428
TXN-004875,2025-01-27,09:59,Monday,Procurement,Vendor_026,Equipment,432.41,50000,Approver_13,INV-100429
TXN-004509,2025-01-27,18:33,Monday,Procurement,Vendor_039,Misc,46698.58,50000,Approver_12,INV-100430
TXN-005239,2025-01-27,15:41,Monday,Sales,Vendor_006,Supplies,42.76,20000,Approver_15,INV-100431
TXN-001452,2025-01-27,17:32,Monday,IT,Vendor_012,Travel,92.37,40000,Approver_05,INV-100432
TXN-002495,2025-01-27,10:28,Monday,Procurement,Vendor_046,Travel,31672.12,50000,Approver_07,INV-100433
TXN-004294,2025-01-27,10:50,Monday,Finance,Vendor_027,Utilities,30878.96,60000,Approver_07,INV-100434
TXN-001423,2025-01-27,11:23,Monday,Finance,Vendor_054,Travel,54.72,60000,Approver_01,INV-100435
TXN-001491,2025-01-27,10:40,Monday,Marketing,Vendor_019,Utilities,119.87,25000,Approver_11,INV-100436
TXN-003177,2025-01-27,08:26,Monday,Marketing,Vendor_004,Consulting,711.56,25000,Approver_01,INV-100437
TXN-002461,2025-01-27,00:36,Monday,Sales,Vendor_029,Software,370.51,20000,,INV-100438
TXN-003148,2025-01-27,14:11,Monday,Procurement,Vendor_053,Equipment,40.59,50000,Approver_13,INV-100439
TXN-003800,2025-01-28,18:42,Tuesday,Marketing,Vendor_013,Supplies,198.71,25000,Approver_14,INV-100440
TXN-001144,2025-01-28,12:17,Tuesday,Procurement,Vendor_057,Utilities,42.07,50000,Approver_04,INV-100441
TXN-000400,2025-01-28,12:12,Tuesday,Marketing,Vendor_038,Misc,16.24,25000,Approver_15,INV-100442
TXN-002133,2025-01-28,12:59,Tuesday,Finance,Vendor_001,Travel,29.99,60000,Approver_13,INV-100443
TXN-005503,2025-01-28,17:16,Tuesday,Marketing,Vendor_014,Consulting,10.83,25000,Approver_04,INV-100444
TXN-004443,2025-01-28,14:10,Tuesday,Finance,Vendor_049,Software,1382.25,60000,Approver_04,INV-100445
TXN-005875,2025-01-28,17:09,Tuesday,Operations,Vendor_008,Supplies,251.09,30000,Approver_12,INV-100446
TXN-001202,2025-01-28,11:21,Tuesday,Procurement,Vendor_039,Consulting,7041.76,50000,Approver_05,INV-100447
TXN-000758,2025-01-28,15:38,Tuesday,Marketing,Vendor_035,Travel,987.56,25000,Approver_12,INV-100448
TXN-004025,2025-01-28,11:25,Tuesday,IT,Vendor_008,Misc,19.65,40000,Approver_01,INV-100449
TXN-004737,2025-01-28,11:29,Tuesday,HR,Vendor_002,Misc,1143.66,15000,Approver_07,INV-100450
